GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
ADORA2A	1	5.435921091333e-10	0.000227973050998904	7.3618559054557e-09	1	5.12872122483379e-25
ADORA2B	0.835618410113638	0.0623592170251399	0.0743451425691298	4.29751129762987e-22	0.901730383435795	2.87998886084246e-26
ADORA3	0.0233739601364708	1	0.0017159531283103	1.95613331967991e-07	1	5.04218512236486e-12
ADPRH	1	0.00393652579045204	0.811848387063388	1.81428140663655e-05	0.781765159502572	0.120642250613909
ADPRHL1	4.76727524602966e-11	1.14566672444375e-09	0.00267830967745843	0.00237004384512929	1	3.00366250395408e-10
ADPRHL2	0.00292803447592449	4.25694270873976e-07	7.81214705423865e-08	0.00340706443625374	1	3.46254885556432e-38
ADRA1A	0.0166301220715846	0.00383460936987841	0.548818488402832	0.28792186159004	1	6.42903446113897e-21
ADRA2C	1	7.43669771309522e-11	1	0.0341517569689224	9.56791767270245e-05	1
ADRB1	1	4.77627297611722e-08	0.0974674902408057	0.00173705994206978	1	2.35790523267886e-20
ADRB2	0.240543175421908	1.16832319389655e-18	1.7655074750979e-14	0.0579744294049969	1	4.21753648167494e-13
ADRBK2	0.178800873883558	3.09117322772668e-15	1	1.02684579123394e-10	1	1.35654971912333e-42
ADRM1	0.000804674871143514	7.50740590463966e-06	3.17564806868192e-18	1.32962670940683e-22	0.468417677823025	3.93978044004217e-36
ADSS	1.04958395640541e-05	0.029603097404716	1.4846753161184e-05	1.7140162192315e-13	1	8.27927553072195e-23
AEBP1	1	1.40767826765501e-22	0.000973371440373055	6.08673361747802e-17	0.820742173113287	7.4280916422389e-25
AEN	3.14117652627279e-10	0.00102318576725412	9.50859595744851e-06	8.46354731382096e-12	1	0.00050333993712629
AES	0.299415518313172	3.42691136362032e-49	9.98381168416139e-06	0.226266331182906	1	0.000254962161243456
AFAP1L1	1	1.082458353026e-14	0.407566526565143	0.0129312141841059	0.00219998498319076	0.150784083415975
AFF1	1	0.165565369472619	7.53960693475668e-14	5.17081521120588e-07	0.00673085983048108	4.11255631957974e-32
AFF3	0.00270448595948838	9.33084160529845e-12	0.102393834324157	0.0443888700857457	1	0.000304784272266871
