GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
ADAMTS6	NA	39.1952023030033	NA	NA	144.835073600172	10.9814589902698
ADAMTS7	228.800704341814	84.3647756325741	NA	NA	NA	98.3796789684031
ADAMTS8	27.6067956236666	19.4083840956528	44.035141427657	25.0547980584576	1	15.2389155592352
ADAMTS9	41.6709351126317	29.3791793982549	49.9444426388554	38.7364257954011	1	40.2959928888077
ADAMTS9.AS1	16.5389061768128	12.164059948746	20.8511678330614	12.9041850645265	219.291245318093	13.0188299646248
ADAMTS9.AS2	32.7387332597152	16.9715551477207	NA	NA	1	45.0870987541298
ADAMTSL1	NA	36.7990332071778	NA	27.5957221633573	477.38189314212	11.7424219944829
ADAMTSL3	NA	19.5076464619161	NA	NA	NA	11.2008956422177
ADAMTSL5	3449.32550807735	1801.49578324487	1	NA	1	484.6014579671
ADAP2	NA	NA	NA	1071.91332727727	1	665.318521248193
ADARB1	1	338.562589872884	219.195210838601	228.833729151765	NA	NA
ADARB2	125.419070386861	51.8830249817111	NA	1	NA	89.8614485015066
ADC	54.6532219567843	82.0791294330952	NA	23.9638511780446	NA	41.0062243176412
ADCK2	NA	17.5272679588056	149.983491126214	65.3925674817092	1	30.5240814517665
ADCK3	76.2982267361606	69.2585050255948	1	1	NA	51.9937188311349
ADCY1	0	243.743324589091	NA	NA	4963.44059655895	0
ADCY10	NA	19.8564525574009	NA	15.9341975629059	602.430929743122	18.7998798250476
ADCY3	1063.55649295242	1	NA	1066.57057141205	6938.0701956867	545.900385071811
ADCY4	1	NA	766.015307850377	NA	NA	207.625219624548
ADD1	NA	122.083301744849	287.263722775332	280.269960490942	4300.12764533354	85.5009481028914
ADD2	NA	16.8086638062256	NA	NA	NA	23.1207229236359
ADD3	1	310.49126329316	2126.13567578521	1825.69369228135	6060.9048830079	970.794844835115
ADH1C	NA	52.5140799171458	1	1	NA	48.0560307985353
ADH4	NA	18.9810176996028	32.5100250047438	20.5174902884949	1	30.8048571561375
ADH5	NA	60.1826330488533	93.7848852345635	104.660846006008	NA	41.9506007388921
ADH6	NA	16.4019927771261	21.5200273059625	20.029144456358	453.932369747457	13.3663447847928
ADH7	1	88.8624354908224	1	NA	NA	1
ADHFE1	24.0599497865967	34.6661429212214	118.150790015563	47.1744943176132	1	29.8060498591462
ADIPOR1	2991.28524874805	674.930328951182	NA	1614.89672975294	NA	446.178595282021
ADM2	124.91448074755	44.9771206509573	140.341131739567	158.897495986889	NA	84.6636591057178
ADNP	623.937363275197	572.285165976233	NA	1	NA	344.303737231021
ADO	NA	37.4425512390712	NA	85.5564818592191	NA	NA
ADORA2A	NA	25.4540387586259	53.2949089160034	42.3179790879862	1	24.9139734446697
ADORA2B	NA	NA	101.629705720524	251.863202466452	1	90.4040188486278
ADORA3	45.8388160427619	NA	69.5753809141597	57.4745214706355	1	24.6586784202537
ADPRH	NA	116.785351397088	NA	311.602496243717	NA	NA
ADPRHL1	76.7002741999928	23.1463801586208	41.2294185222257	21.1510382027897	NA	13.8280722301384
ADPRHL2	166.12423102447	88.5603814227283	324.272072227097	94.3018922607611	1	136.027921198245
ADRA1A	38.6151888384155	NA	1	NA	1	27.2044218161433
ADRA2C	NA	661.899837686229	NA	404.849977857146	11774.9468078445	NA
ADRB1	NA	24.0059693256203	NA	25.1983548570325	NA	23.7940097276219
ADRB2	NA	298.740816941992	879.235278360529	120.819627457065	NA	140.411016433629
ADRBK2	NA	420.770837972451	NA	610.376122385376	1	437.306103957663
