Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM5532766_cy5	0	0.017356788239084	0	0.111468117154235	0	0	0.112807594893384	0.0234043754911483	0	0.0372411316134175	0	0.0685178091535178	0	0.629204183455213	9999	0.679012425474535	0.745100041150826
GSM5532767_cy5	0	0.132352146075716	0	0.0387580339193975	0.0525125129752525	0.0693638725951051	0.059483445615058	0	0.0725880647609247	0	0.0192664561166511	0.0688910685998363	0	0.486784399342059	9999	0.349236697438378	0.997635980597227
GSM5532768_cy5	0	0.0707965454718179	0	0.0899250923605827	0	0	0.0472516093962599	0.00483834525599494	0.0208941277567997	0.111863189395405	0	0.222221747043443	0	0.432209343319697	9999	0.440319155588059	0.927665429573697
GSM5532769_cy5	0	0.0824772595063054	0	0.206020611427727	0.0201834043822991	0	0.118451408392252	0	0.0284242941960112	0.0324153761472107	0	0.170725547368604	0	0.341302098579591	9999	0.397416353845368	0.938947980942959
GSM5532770_cy5	0	0.0292358985504987	0	0.0143296823277157	0.0650113328356511	0	0.0440643044678464	0	0.000603508202837331	0.0332339112722723	0	0.277090764632503	0	0.536430597710675	9999	0.558297329492421	0.863899752022827
GSM5532771_cy5	0.0128001040025165	0	0	0.0549712010970811	0	0.0431813661029743	0.049925426811001	0.0017589538310786	0.00425587101867103	0.0690812191552715	0	0.140871891368982	0	0.623153966612424	9999	0.621385300969523	0.810714901201098
GSM5532772_cy5	0	0.163919710019947	0	0.0785259116948191	0	0.0723383876855255	0.00294932143920147	0.0353819784741261	0.0346054148807235	0	0.0126326687120841	0.0345524347841344	0	0.565094172309438	9999	0.336537612385365	1.02994012475025
GSM5532773_cy5	0	0.153276641806957	0	0.0702167511971548	0	0.0171222703214909	0.0242404822535437	0.00677738299697086	0.085121336722598	0	0.0242314909807188	0.0722679651589771	0	0.546745678561589	9999	0.594198795156895	0.818049782306891
GSM5532774_cy5	0	0.113299205898874	0	0.0196826350714423	0.00133161431017301	0.142589664635194	0.0278432020367448	0.00967724460017775	0.0556446858233311	0.0237591201036924	0	0.0913984556538903	0	0.51477417186648	9999	0.739371348274578	0.673184687640238
GSM5532775_cy5	0	0.104436668907507	0	0.104143263759666	0.0327126275226762	0	0.0618119678583864	0.00920246895873706	0.0435374955365736	0.0290144495957476	0	0.2647413365756	0	0.350399721285106	9999	0.386061541053667	0.951957378397838
GSM5532776_cy5	0	0.0762213739173031	0	0.0579235770980546	0.0658219696642121	0.0693313776225675	0.0605029695959405	0	0.0386402971609611	0	0	0.105007189522412	0	0.526551245418549	9999	0.603109102205526	0.807920530495854
GSM5532777_cy5	0.000174893599490361	0	0.00339200270951062	0.0709101486353889	0	0.0464702684451317	0.0558155958219018	0	0	0.0727752206108964	0	0.124981272175906	0	0.625480598001774	9999	0.670486728043352	0.758073994971335
GSM5532778_cy5	0	0.0271537179345334	0	0.0752295773606265	0	0.0388711165056649	0.0986981525180519	0	0.0327780113524251	0.0629870267856689	0	0.1033158660949	0	0.56096653144813	9999	0.633256343976369	0.782870022032145
GSM5532779_cy5	0	0.130610365912529	0	0.0583769626655215	0	0.110985031354806	0.0425481367114945	0.0308129319613266	0.035833889160727	0.0350202893728299	0	0.0582215456558112	0	0.497590847204954	9999	0.775066631782599	0.636542931017889
GSM5532780_cy5	0	0.00792982577590823	0	0.0384030620507642	0	0.0209744398729103	0.0559875279400374	0	0.00652775733595275	0.0263413362760534	0	0.256775062956835	0	0.587060987791538	9999	0.773504836281979	0.637373854048283
GSM5532781_cy5	0.00157571033581413	0.00160653181932397	0	0.145225350646369	0	0	0.0728798648941055	0.00293052910575376	0.00355213347662965	0.0702100101707456	0	0.0780387834709921	0	0.623981086080266	9999	0.69092333817957	0.732592526543706
GSM5532782_cy5	0	0.12908826182577	0	0.0588470176836539	0	0.126782203801034	0.0387205875528558	0	0.0458954839353756	0.000611837214723399	0	0.117390476546768	0	0.482664131439819	9999	0.702486110374931	0.711042121774373
GSM5532783_cy5	0.000892609587915349	0.00377522930869412	0	0.024021274979638	0.0242036158794168	0.00844844114807876	0.0806512128274293	0	0	0.029577430334865	0	0.252435269859839	0	0.575994916074123	9999	0.606619404004358	0.825060008146689
GSM5532784_cy5	0	0.157793268828686	0	0.0747315365908919	0	0.0659333011771552	0.0414863562513395	0	0.0447483668437696	0.0189320345720317	0	0.237413981364444	0	0.358961154371682	9999	0.406477272475866	0.939645752623349
GSM5532785_cy5	0.010373958772839	0	0	0.0212359049305786	0	0.10708822127543	0.0446580003187348	0	0.0343753351732268	0.026424671116464	0	0.12209037193434	0	0.633753536478387	9999	0.546194625160432	0.886477979515367
GSM5532786_cy5	0	0.095267020051873	0	0.0505523102132581	0	0.0556135270948677	0.0243986116256018	0	0.0531352323485272	0	0.00524950722805345	0.111743953268256	0	0.604039838169563	9999	0.691070128408868	0.731910972112684
GSM5532787_cy5	0	0.083123761523627	0	0.0747028214232977	0	0.131320014693997	0.080834063553213	0	0.0375553768647386	0.0531189518523468	0	0.0832132299341651	0	0.456131780154615	9999	0.470704138101514	0.90270401080317
GSM5532788_cy5	0	0.0363361059155431	0	0.15929742604308	0.0456167591522977	0	0.0560508358983552	0.0683917828420408	0.0403828166804609	0	0.0487242996903623	0	0	0.54519997377786	9999	0.392728503885548	0.981433787927608
GSM5532789_cy5	0	0.0380801656275938	0	0.0944116798670141	0	0.0595941367277051	0.0572651346351936	0	0.0255896296520915	0.0154816333606929	0	0.0464938102489177	0	0.663083809880791	9999	0.710655457824056	0.715173799041256
GSM5532790_cy5	0	0.0211353646739841	0	0.100662295268353	0	0.0750847234726036	0.0596458933967502	0.00090444339840412	0	0.133010061888636	0	0.064982133559466	0	0.544575084341802	9999	0.66860002462914	0.746182038232398
GSM5532791_cy5	0	0.0711528884499747	0	0.012972803184697	0	0.0893536015092464	0.0607895549361749	0.0085205732898462	0	0.0783124299437562	0	0.00779821808930926	0	0.671099930596995	9999	0.41297540306051	0.999718995991536
GSM5532792_cy5	0	0.0379276933237762	0	0.0422953689229298	0	0.0675582819028705	0.101122240938894	0	0	0.0907789241432504	0	0.198332003825325	0	0.461985486942953	9999	0.512661726001581	0.876543915049225
GSM5532793_cy5	0	0.0187005162471769	0	0.0130954867447452	0	0.0585847280310069	0.0515849270576921	0.0302464708387221	0	0.0815647861282301	0	0.0841930133752721	0	0.662030071577155	9999	0.547565017933442	0.888147494329746
GSM5532794_cy5	0	0.0478965390037931	0	0.067767953412244	0	0.0956693123819543	0.066204134528921	0	0	0.0634616309873111	0	0.156834186312425	0	0.502166243373351	9999	0.695832097277812	0.717876556378336
GSM5532795_cy5	0	0.101171598645409	0	0.136330881633387	0.00607213223982278	0.034479748977736	0.0643882992211614	0	0.0339794163517846	0.027242513008978	0	0.0452651329495033	0	0.551070276972218	9999	0.491774167730133	0.903125982771983
GSM5532796_cy5	0	0.0294451137673229	0	0.0875365706503854	0	0.0743648810012004	0.103949386767068	0	0.00496818737666353	0.0663262649493922	0	0.133702431331098	0	0.49970716415687	9999	0.444758250012975	0.933202285040264
GSM5532797_cy5	0	0.0863795728759722	0	0.0858996817203277	0.00921476394861129	0.0274762399969601	0.0642845861698286	0.00401351383061202	0.0473971960043136	0.0163006605575054	0	0.103469109941867	0	0.555564674954003	9999	0.674734409671383	0.741787940597209
GSM5532798_cy5	0	0.0319065595609507	0	0.0154526792521394	0	0.112564067929436	0.0386269818203542	0	0.00965778568806115	0.0614314669988167	0	0.222114406283801	0	0.508246052466441	9999	0.627903965451856	0.78711920533187
GSM5532799_cy5	0	0.00449005186071419	0	0.145714056085165	0	0.0617352928459334	0.0930454556300019	0	0.00490332144386138	0.0952533193935624	0	0.13288289338659	0	0.461975609354171	9999	0.668704855738696	0.742840443051607
GSM5532800_cy5	0	0.00971394030260657	0	0.0458364993381318	0	0.0724813151662242	0.0451780907519935	0	0.00399217885524428	0.0576745770983692	0	0.120342210262139	0	0.644781188225292	9999	0.771373604531592	0.640894018665136
GSM5532801_cy5	0	0.0448885611764189	0	0.0439031418505322	0	0.0897932598104245	0.112136573685213	0	0	0.0706195849599665	0	0.18781756066717	0	0.450841317850275	9999	0.436153995815499	0.931458862484527
GSM5532802_cy5	0	0.00948502948708785	0	0.0700757174396231	0	0.0243746961681971	0.0579324094946558	0.00885043766151881	0.00925259803279572	0.0696988192706596	0	0.102691233798903	0	0.647639058646559	9999	0.565858296990973	0.868549253608364
GSM5532803_cy5	0	0.0624006712850557	0	0.127329782129514	0.0400160048248451	0.103683670172619	0.120254286263325	0	0.0100432605441008	0.0491275372604005	0	0.130805184506639	0	0.356339603013501	9999	0.52101699187748	0.857127005394212
GSM5532804_cy5	0	0.0379786391551181	0	0.228558522580244	0	0.0489032240548578	0.105890145184565	0	0.0109600242895693	0.0959386359571221	0	0.0885847755618877	0	0.383186033216636	9999	0.481522968949935	0.88757122151759
GSM5532805_cy5	0	0.0639970417633801	0	0.227073297515456	0	0.110443978835907	0.120711218250892	0	0	0.0588786624673239	0	0.0854812402035267	0	0.333414560963514	9999	0.69482918775295	0.723290561320667
GSM5532806_cy5	0	0.032574685620531	0	0.103329916467991	0	0.214461243136109	0.0273442958042023	0	0	0.0820884848953599	0	0.0976712125233997	0	0.442530161552407	9999	0.694919945975373	0.718473078224501
GSM5532807_cy5	0	0.00812215889271022	0	0	0	0.0857335764186082	0.0533480452829641	0.0112904690258885	0	0.0723882913229179	0	0.194179021850079	0	0.574938437206832	9999	0.603337969584111	0.821634519954568
GSM5532808_cy5	0	0.0744914060725245	0	0.056521735540838	0	0.105822768052829	0.0981397210698121	0	0	0.0502197533461472	0	0.116169444858019	0	0.49863517105983	9999	0.475931469625423	0.907154121351209
GSM5532809_cy5	0	0.0747288210879937	0	0.0979659894952147	0.0813944786352213	0.0160695097301612	0.0748841842507798	0.00788486188618615	0.00917796654700575	0.0366983823238755	0	0.120778552594063	0	0.480417253449499	9999	0.59217156126804	0.811489222974328
GSM5532810_cy5	0	0.0862584854696966	0	0.114533838664689	0	9.58182374569493e-05	0.109948771926509	0	0	0.120859459041856	0	0.115597631876072	0	0.45270599478372	9999	0.657379182325762	0.752629511669143
GSM5532811_cy5	0	0.0473881823522295	0	0.0534068178113266	0	0.167041326250244	0.0677630724407362	0	0	0.105002179168426	0	0.0461134148022969	0	0.51328500717474	9999	0.765961157055428	0.645461851721078
GSM5532812_cy5	0	0.0894433970129124	0	0.0412271224714179	0	0.152196948741391	0.045690321301363	0	0	0.0434202806603343	0	0.193429428952805	0	0.434592500859775	9999	0.512061955884522	0.873519321858517
GSM5532813_cy5	0	0.0349877607416495	0	0.0360546270208231	0	0.0519264548172231	0.0547607114935441	0.0010848142707674	0	0.0893305449236859	0	0.182951367754155	0	0.548903718978152	9999	0.530651841699676	0.880568996829243
GSM5532814_cy5	0	0.0750995238203513	0	0.0860650764240223	0	0.0344598448487438	0.0309721315122087	0.0131236773099355	0.00162055678212718	0.0263051657174204	0	0.0517541718045761	0	0.680599851780615	9999	0.727934068132578	0.697975332076897
GSM5532815_cy5	0	0.055040737278524	0	0.0996669035273266	0	0.0952847479111436	0.0780497740833055	0.00663954951141488	0.03306695093705	0.0492952857459039	0	0.111891481897954	0	0.471064569107377	9999	0.47873402790507	0.900807552073262
GSM5532816_cy5	0	0.0329059901643238	0	0.126906808165544	0	0.0225683897678929	0.0877249275093466	0.011825471634267	0.031135316108064	0.0493979056525492	0	0.0687328216996684	0	0.568802369298344	9999	0.515902382650862	0.888435163501705
GSM5532817_cy5	0	0	0	0.0871773041227058	0	0.00523240090789893	0.0431358758847688	0.031844213538159	0	0.0712707583866901	0	0.145508729076572	0	0.615830718083205	9999	0.573539294895165	0.856789021084467
GSM5532818_cy5	0	0.112816093364577	0	0.120578336427971	0	0.0307636944151826	0.157584109078864	0.0190563609755741	0.012062118780636	0.0450957372750257	0	0.132458447263924	0	0.369585102418245	9999	0.674385342365472	0.740591705371092
GSM5532819_cy5	0	0.0961249518957385	0	0.134507607706457	0	0.0323477460274544	0.0691504133202753	0.0158247423185982	0	0.147393541325112	0	0.0373065043149954	0	0.467344493091369	9999	0.669662546404511	0.742086780624709
GSM5532820_cy5	0	0.0534609256765576	0	0.160498061248683	0.0250179306667076	0	0.117222576920877	0.0152226463907009	0	0.180057991293015	0	0.0169754578747921	0	0.431544409928666	9999	0.645494789504449	0.762939807206936
GSM5532821_cy5	0	0.112128574802567	0	0.132663957048242	0	0.0689842364892902	0.0873954281095841	0.0122447962005629	0.00722495369254908	0.0932954460893272	0	0.0770861434027313	0	0.408976464165146	9999	0.733081739419258	0.687435367526096
GSM5532822_cy5	0	0.0366140084593067	0	0.0793383433362468	0	0.0305051904829129	0.0943539460588427	0.00224689843716354	0.0163112626871419	0.0635632769301445	0	0.062455514269649	0	0.614611559338592	9999	0.506747660968905	0.90708903493009
GSM5532823_cy5	0	0.0279232461553853	0	0.0555259077110428	0.0094976000913278	0	0.0663553601838909	0.0212328641714913	0.00904274643010614	0.0618327640384784	0	0.0580390581286019	0	0.690550453089676	9999	0.679862910008217	0.756382589744086
GSM5532824_cy5	0	0.0434009710262165	0	0.0373441685762034	0	0.0590054662522333	0.0506500662985345	0	0	0.0691196133663476	0	0.262860743212322	0	0.477618971268142	9999	0.569178070679675	0.837820108931511
GSM5532825_cy5	0	0.0397440454642662	0	0.0421313351853203	0	0.0374820723193201	0.0610026433270624	0	0.00329320460522403	0.059818688591836	0	0.301830336581069	0	0.454697673925902	9999	0.524403732054218	0.874583266010421
GSM5532826_cy5	0	0.0703621001284255	0	0.125091252747769	0	0	0.0668408122110912	0	0.0107241613933678	0.0711700193383805	0	0.0508301491645686	0.00676393957502417	0.598217565441373	9999	0.524543359688503	0.886331652354458
GSM5532827_cy5	0	0.0619589633164066	0	0.0578964386761702	0.0185722046105318	0.0984231380443309	0.0992738444321708	0	0	0.0563689682718394	0	0.192141926054447	0	0.415364516594103	9999	0.510151537541688	0.871000144878635
GSM5532828_cy5	0	0.0586561252254212	0	0.0747116371518719	0	0.0331016802110171	0.0507067197443005	0.00939486743443432	0	0.106798771160127	0	0.17489184981583	0	0.491738349256998	9999	0.589413380618246	0.816712249142168
GSM5532829_cy5	0	0.037744982010766	0	0.139399233622284	0	0	0.113145776570122	0	0.00293627427266945	0.0921184034861256	0	0.0839752595827739	0	0.530680070455259	9999	0.597017753983513	0.811209985756366
GSM5532830_cy5	0	0.0493354993958152	0	0.0983655629919532	0	0.0959571697578174	0.0110464147879083	0.00429769174790044	0.0357829775518309	0	0.0147139105750911	0.124822738959864	0	0.565678034231819	9999	0.597212261520141	0.822273888055203
GSM5532831_cy5	0	0.0232697611330588	0	0.0658758424932081	0	0.0470771268122131	0.0823697123813871	0	0.0350332004106685	0.0596475227273626	0	0.143345332710132	0	0.54338150133197	9999	0.639434438422899	0.776517576322049
GSM5532832_cy5	0	0.0971216913270019	0	0.0318222352274287	0	0.0219993978681221	0.0054186578421313	0.0377242307251345	0.0196508880542605	0.0204887808422641	0	0.149124664578462	0	0.616649453535195	9999	0.494538887962874	0.931803869818802
GSM5532833_cy5	0	0.0696560960615153	0	0.0417452443851069	0.00774701590983803	0.0372915638121941	0.0309639056212357	0	0.0189936128003696	0.018895675496145	0	0.247742262334497	0	0.526964623579099	9999	0.525417831832499	0.887474135398834
GSM5532834_cy5	0	0.11937642923537	0	0.0382843630225633	0	0.0841000335695021	0.0255795172462451	0	0.00833516264184387	0.0301398347774208	0	0.184016205819806	0	0.510168453687248	9999	0.518708403941651	0.88260776863283
GSM5532835_cy5	0	0.0565621130520044	0	0.0695884270859811	0	0.10891250066802	0.0776883851758799	0	0	0.0928681596850674	0	0.0480550408682758	0	0.546325373464771	9999	0.790375663098137	0.615712855836273
GSM5532836_cy5	0	0.0638971177368544	0	0.0668633044558639	0	0.0444187139677867	0.0443249055606089	0.0200094304341441	0.0338945581413863	0.0499943113318627	0	0.120591128691102	0	0.556006529680391	9999	0.424725706961081	0.963860604883215
GSM5532837_cy5	0	0.0704786429282375	0	0.0867788014486377	0	0	0.0306641721378566	0.00629499748641093	0.0173093605087455	0.0708899164524215	0	0.164310242777643	0	0.553273866260047	9999	0.694195380609728	0.723405507474369
GSM5532838_cy5	0	0.0578913459711215	0	0.0686646607576256	0.00772979366078443	0.0625309280149651	0.0696869663260574	0.00672663756338352	0.0313598049550197	0.0343089494935577	0	0.115382517623649	0	0.545718395633836	9999	0.548096271200147	0.858995868933537
GSM5532839_cy5	0	0.0414244404397671	0	0.0438703094057894	0	0.0344177190138409	0.0667358247786954	0.00354426824651803	0.0098388494786521	0.0576343601758016	0	0.134489837534648	0	0.608044390926288	9999	0.61845285376382	0.808579047889053
GSM5532840_cy5	0	0.0365794017140793	0	0.0355588625796757	0	0	0.0734189030076043	0.00383841458136598	0.00656151068539179	0.0674205710127938	0	0.274851417983354	0	0.501770918435735	9999	0.787252121186065	0.616307939979522
GSM5532841_cy5	0	0.107489074096582	0	0.0362575357248066	0	0	0.0390679339948913	0.00773496196543497	0	0.0549285544274428	0	0.226934286543673	0	0.527587653247169	9999	0.512880956358599	0.895640049762347
GSM5532842_cy5	0	0.106082448088973	0	0.0522573228446389	0	0.0798723729520919	0.0399398905369965	0.00847403792584023	0	0.0847480805525797	0	0.230479300069744	0	0.398146547029136	9999	0.470587230722732	0.899635967456529
GSM5532843_cy5	0	0.103565112579323	0	0.0653968269259531	0	0.0357080085745376	0.0243003142060455	0.0287941612498879	0.0238232957165106	0	0	0.161800613823185	0	0.556611666924557	9999	0.435817235101406	0.96222981005787
GSM5532844_cy5	0	0.0782823693751899	0	0.054298826103675	0	0.0956564754577818	0.0389704418907835	0	0.0336679497856638	0	0	0.121592414405668	0	0.577531522981238	9999	0.719885288951054	0.696837881683443
GSM5532845_cy5	0	0.103642736677435	0	0.0863275189163902	0.0063470800767196	0.0205563976280028	0.0363301329714708	0.0051447639117901	0.0573571376078174	0	0	0.231006429642438	0	0.453287802567936	9999	0.466141375844393	0.915940286726949
GSM5532846_cy5	0	0.109198314378233	0	0.0560945575362869	0	0.000412930814666419	0.0400356562613243	0.0406897429611617	0.0360682963651305	0	0	0.12927338200987	0	0.588227119673327	9999	0.708577927473792	0.710753297944544
GSM5532847_cy5	0	0.0591266330817901	0	0.0792730402224958	0	0.0401215923474259	0.0441932631655982	0.0108093017458678	0.0227491899322824	0.0389768130876075	0	0.130983725286995	0	0.573766441129938	9999	0.574725285713469	0.842835184441916
GSM5532848_cy5	0	0.0189991985287741	0	0.0945148305828478	0	0	0.103388998984112	0.0117370633648446	0	0.022446275433472	0	0.168811946066046	0	0.580101687039903	9999	0.550278872781378	0.869805017979419
GSM5532849_cy5	0	0.0551402014810899	0	0.0579031267374062	0	0	0.0441054333723681	0.00703871582596284	0.0364206372100225	0.0151617654189092	0	0.0798632326550457	0	0.704366887299196	9999	0.567013620154639	0.884622696322419
GSM5532850_cy5	0	0.137152945479851	0	0.0610637701837988	0.0224000041581466	0.0559361879506733	0.00896119790179809	0.0123850654801503	0.0348185869399281	0	0.029617780498888	0.244221538780237	0	0.393442922626529	9999	0.368211229185126	0.975073700514705
GSM5532851_cy5	0	0.0880713743714571	0	0.0732799554539703	0	0.0304544954554226	0.0239899805084218	0.0164241293447707	0.0433200821319946	0	0.0182929513561655	0.0763529546543682	0	0.629814076723429	9999	0.629784992183013	0.799295629442514
GSM5532852_cy5	0	0.103507643119806	0	0.0678640662528875	0.0290962202315385	0.0297949653190629	0.0497700825830317	0.00934245847679874	0.0271312874738596	0.0110326104232938	0	0.0792563330141173	0	0.593204333105604	9999	0.518720434826678	0.894013512217655
GSM5532853_cy5	0	0.145079986465515	0	0.0739982226500946	0	0.0435540779848186	0.0148156409581911	0.018450315593585	0.064727786879197	0	0.000144658355705728	0.0984301012876738	0	0.540799209825219	9999	0.727081090332486	0.686737537120072
GSM5532854_cy5	0	0.114328279888228	0	0.0771960973265263	0	0.125460602420688	0.0443778709732794	0.00245407221889447	0	0.0608277113628166	0	0.0789129978086369	0	0.49644236800093	9999	0.790263623151119	0.619415719303225
GSM5532855_cy5	0	0.147090443547306	0	0.127956095716172	0	0.0585831722808239	0.00780540301845408	0.016365560918187	0.0338809002387636	0.016836434270171	0	0.186058320465075	0	0.405423669545047	9999	0.417013225209337	0.939947576214591
GSM5532856_cy5	0	0.152457209141195	0	0.0507874049503591	0.00534632211166649	0	0.015666144128045	0.0220383239060758	0.0162272705357782	0	0.00266240582498577	0.208197093434609	0.00135891590650094	0.525258910060784	9999	0.388115606132147	0.99673501007883
GSM5532857_cy5	0	0.113331516692178	0	0.0713340257724595	0	0.15538966230927	0.0125123469578921	0	0.0482593266403961	0	0.00787245951452528	0.108488225406421	0	0.482812436706858	9999	0.573337280422309	0.829639917213434
GSM5532858_cy5	0	0.0606449565202474	0	0.0482105730440271	0	0.0489741711716198	0.107119236391396	0.00308340373975591	0.024064520775296	0.0837347485706631	0	0.0522569402904546	0	0.57191144949654	9999	0.743130044951177	0.668926396670924
GSM5532859_cy5	0	0.108291164339222	0	0.125219217922572	0.0319699972932304	0	0.00686715007936066	0.0294155236653067	0.0497765451114236	0	0.0121474862761519	0.0804388652609803	0	0.555874050051752	9999	0.741713139348807	0.671029522503668
GSM5532860_cy5	0	0.0950997663667878	0	0.0983315775498256	0	0.00867417274483834	0.0554096810019032	0.0424762917985531	0.050123684273153	0.0400433351869632	0	0.204752165346303	0	0.405089325731673	9999	0.526441833955758	0.858345441099675
GSM5532861_cy5	0	0.135226484479636	0	0.0633289932193156	0	0.107410659743995	0.0105799336092017	0.0161233179873027	0.0647412313095255	0.0015185937195896	0	0.0902674532826672	0	0.510803332648767	9999	0.798765160642548	0.606144778725324
GSM5532862_cy5	0	0.0448921757046004	0	0.0488383842410664	0	0.0317453807587539	0.014287392117827	0.0382666701857044	0.0144988636393386	0.034278627789671	0	0.289133758816635	0	0.484058746746403	9999	0.538564451168473	0.869229461425348
GSM5532863_cy5	0	0.0853665511106975	0	0.119590068279988	0	0.080509020939832	0.0837203389228656	0.00596422131019609	0.06896778970187	0.0142621592206078	0	0.083559606209413	0	0.45806024430453	9999	0.547759774817587	0.844991136028707
GSM5532864_cy5	0	0.0811200239453496	0	0.0708687940737688	0.0437260854480812	0	0.107447940230491	0.00981412545775536	0	0.0784854004386988	0	0.171544205110495	0	0.436993425295359	9999	0.506978385627645	0.874759619585338
GSM5532865_cy5	0	0.145739808377505	0	0.0880366184162419	0	0	0.0386478753223526	0.0173601435199848	0.0320218783460159	0.0521120688497156	0	0.142071161244911	0	0.484010445923273	9999	0.392865170079541	0.968878069883202
GSM5532866_cy5	0	0.08301428458339	0	0.137056913042131	0	0.0564880581110183	0.0462631141305685	0.00567531994488225	0.0455520503681667	0.0663130609257378	0	0.0655032354177376	0	0.494133963476367	9999	0.632122603862174	0.776746783919001
GSM5532867_cy5	0	0.0629824177002848	0.00739597706359208	0.144141141142582	0	0.101847652306395	0.110806241996409	0.00965669985406043	0.00452332685587649	0.0683900717653094	0	0.054812355372366	0	0.435444115943125	9999	0.545384356414883	0.843289691161004
GSM5532868_cy5	0	0.117390418292078	0	0.221431163856316	0	0.0507798081107338	0.0759104742309281	0.0148122896420851	0.0136349641382252	0.0380128182102855	0	0.0691980545289525	0	0.398830008990396	9999	0.451900685109649	0.909265189608239
GSM5532869_cy5	0	0.0965052540124879	0	0.131722329372549	0	0	0.109652134696293	0.0265997653334289	0.00363031746516249	0.09502551586896	0	0	0	0.536864683251119	9999	0.627400714579186	0.781942278829509
GSM5532870_cy5	0	0.142785500697952	0	0.160097670745225	0	0	0.0572610714273882	0.0419719168953484	0.00304137211701849	0.0496282042556993	0	0.10652731304161	0	0.438686950819758	9999	0.411305262295813	0.942674941780814
GSM5532871_cy5	0	0.0112292798565668	0	0.083511722921662	0	0.0478249265252982	0.0715458345278659	0	0.0275032702246989	0.039761856712758	0	0.144004525463468	0	0.574618583767682	9999	0.660081494207657	0.76102215441235
GSM5532872_cy5	0	0.0779217763997008	0	0.0367575380444349	0.0573943499639841	0.0776032475253859	0.0691973583829093	0	0	0.0675332962414414	0	0.134467126808259	0	0.479125306633885	9999	0.484939132030756	0.898084142087114
GSM5532873_cy5	0	0.0226065266433589	0	0.0672894811982156	0	0.0188157381736621	0.0667615733920223	5.5239261935693e-05	0	0.1215396025403	0	0.240750397360201	0	0.462181441430304	9999	0.514982989203399	0.878814141943549
GSM5532874_cy5	0.0192334832441358	0	0	0.0841225020789282	0	0.0417076238905272	0.0933187948119758	0	0.00171432397953925	0.0826414683564741	0	0.159531815119651	0	0.517729988518768	9999	0.645429293768871	0.768247857483236
GSM5532875_cy5	0	0.017580450563798	0	0.169293411861197	0	0.030431265434515	0.118748919994032	0.0120848306289911	0	0.114666814746708	0	0.0235734353272312	0	0.513620871443528	9999	0.494131961721619	0.893055945570372
GSM5532876_cy5	0	0.101607125026131	0	0.106212849448968	0	0.0230843861886162	0.0545828188959393	0.0139853825090708	0	0.00952801657419293	0	0.0898980395506961	0	0.601101381806386	9999	0.636604621382733	0.78625897682585
GSM5532877_cy5	0	0.0528105957407138	0	0.135520935139591	0	0.00216760458884352	0.0550125218319111	0.0103345080867899	0	0.0571936459316512	0	0.0764709820560174	0	0.610489206624482	9999	0.600200182281643	0.822697640740479
GSM5532878_cy5	0	0.0914330590752455	0	0.0335499458861272	0	0.17026527473022	0.0349515620981524	0	0.0580075115841367	0	0.00578702159333298	0.123258919946042	0	0.482746705086743	9999	0.588894081929383	0.816141446106637
GSM5532879_cy5	0	0.0971116556580096	0	0.0917408894001107	0.0023006553675555	0	0.0361885304890793	0.0184078176597873	0.0960000384617034	0	0.0143039612561329	0.0967702106386782	0	0.547176241068943	9999	0.499006464523069	0.901488341150734
GSM5532880_cy5	0.0133351440425925	0	0	0.0398844204573374	0	0.0751080972144231	0.0775873937994999	0	0.0130224583548854	0.0774410194644224	0	0.0794410301237546	0	0.624180436543085	9999	0.703270754149144	0.718511800869264
GSM5532881_cy5	0	0.0109585405016183	2.90860227763706e-05	0.0717152645624055	0	0.0581329241866437	0.0539663022590775	0.00644266602045271	0	0.0467875136992926	0	0.0950295542570442	0	0.656938148490689	9999	0.785721123171625	0.622077789966173
GSM5532882_cy5	0	0.109634460288955	0	0.0385048178861792	0	0.0933559428996889	0.0255800225657618	0	0.0485926486190642	0	0.0164364990804403	0.143522910791641	0	0.52437269786827	9999	0.479927990837947	0.915548005854368
GSM5532883_cy5	0	0.0964402379865095	0	0.0490312255809153	0	0.0976836382270817	0.0912287974965586	0	0.0116725022903512	0.0412389804698077	0	0.165777814320226	0	0.44692680362855	9999	0.495888690256192	0.885011911615519
GSM5532884_cy5	0	0.108591884581676	0	0.0774587203478374	0	0.0897770808501534	0.0807723443026699	0	0.0422394494592441	0.00574693264947438	0	0.112106404397201	0	0.483307183411744	9999	0.666782136556936	0.744987302513928
GSM5532885_cy5	0	0.0471491843019202	0	0.110173173533289	0	0	0.12311479455362	0.0184620185506289	0	0.0957315017029526	0	0.0505697282370604	0	0.554799599120529	9999	0.611241145289225	0.79993869341771
GSM5532886_cy5	0	0.0663080749406377	0	0.0429863189401014	0.0752547202676922	0.085520185933236	0.0694954097553167	0	0.0250698211597361	0.0395962995493487	0	0.230777886419357	0	0.364991283034574	9999	0.542028134581378	0.844092440850232
GSM5532887_cy5	0	0.132455688996725	0	0.0916122645851882	0	0.0357225995653618	0.0415332355273631	0.0178730582384523	0.0254708262687791	0.0501220478073699	0	0.110607741007589	0	0.494602538003172	9999	0.474522969565217	0.908106024094221
