"Mixture"	"B cells"	"T cells"	"NK cells"	"Monocytes"	"Eosinophils"	"Neutrophils"
"GSM5532926_cy5"	"0.0209480929101169"	"0.106026456594131"	"0.0220644035555743"	"0.125079346180123"	"0"	"0.725881700760054"
"GSM5532927_cy5"	"0.0249351819497878"	"0.198181724633075"	"0.00310867736896646"	"0.150572253011338"	"0"	"0.623202163036833"
"GSM5532928_cy5"	"0.102434387451858"	"0.208401400907698"	"0.0157881867814883"	"0.14201295147933"	"0"	"0.531363073379625"
"GSM5532929_cy5"	"0.0386321191787563"	"0.210631776165307"	"0.0284320272351399"	"0.23273902267729"	"0"	"0.489565054743507"
"GSM5532930_cy5"	"0.0528183348543969"	"0.271292692506077"	"0"	"0.107185855639127"	"0"	"0.5687031170004"
"GSM5532931_cy5"	"0.0693537164433553"	"0.538347808472512"	"0"	"0.06181321798994"	"0"	"0.330485257094194"
"GSM5532932_cy5"	"0.0779981470280634"	"0.303618657265657"	"0.0284812770395168"	"0.125697056546818"	"0"	"0.464204862119945"
"GSM5532933_cy5"	"0.0821631663160399"	"0.129172912436017"	"0.0340100319505116"	"0.198518579932069"	"0"	"0.556135309365363"
"GSM5532934_cy5"	"0.0453653867423151"	"0.208951179012595"	"0.0278696394678439"	"0.171165833702479"	"0"	"0.546647961074767"
"GSM5532935_cy5"	"0.0666596689756284"	"0.407710059595305"	"0.0758122785147685"	"0.161223499539312"	"0"	"0.288594493374986"
"GSM5532936_cy5"	"0.0125256970415066"	"0.115055656417448"	"0.0954111982148633"	"0.141364589627114"	"0"	"0.635642858699068"
"GSM5532937_cy5"	"0.0581794933637762"	"0.286573585597201"	"0.0399307973197283"	"0.085604287006844"	"0"	"0.529711836712451"
"GSM5532938_cy5"	"0.0263430989994801"	"0.408651493219726"	"0.0987183779922703"	"0.0953440713922189"	"0"	"0.370942958396305"
"GSM5532939_cy5"	"0.0879143504720066"	"0.367322738004912"	"0.125082104498899"	"0.0963565508685481"	"0"	"0.323324256155634"
"GSM5532940_cy5"	"0.136423973385446"	"0.133757024321341"	"0.0603820024467619"	"0.164349625282269"	"0"	"0.505087374564182"
"GSM5532941_cy5"	"0.0262442656219121"	"0.23037628356126"	"0.0317277230961563"	"0.0808963993994308"	"0"	"0.630755328321241"
"GSM5532942_cy5"	"0.0103631582727196"	"0.191332249916788"	"0.051195376768818"	"0.149334483689033"	"0"	"0.597774731352642"
"GSM5532943_cy5"	"0.0844335970861208"	"0.115495373266449"	"0.0310626187511703"	"0.196501247787339"	"0"	"0.572507163108921"
"GSM5532944_cy5"	"0.122712931148357"	"0.33377211197805"	"0.0088009519446997"	"0.165086476607862"	"0"	"0.369627528321031"
"GSM5532945_cy5"	"0.016449492970708"	"0.213821672774752"	"0.0675303182436217"	"0.149968954654931"	"0"	"0.552229561355987"
"GSM5532946_cy5"	"0.0627404417595987"	"0.424072961500239"	"0.0461381003209615"	"0.094808650649229"	"0"	"0.372239845769972"
"GSM5532947_cy5"	"0.025922423842082"	"0.200097466512178"	"0.0705703058106281"	"0.480860718276019"	"0.00832202817212844"	"0.214227057386964"
"GSM5532948_cy5"	"0.12742239097071"	"0.0881619958746042"	"0.072669415944663"	"0.140370946674117"	"0"	"0.571375250535906"
"GSM5532949_cy5"	"0.0452775089902217"	"0.439788945066196"	"0.0336434896544988"	"0.162398837990929"	"0.0283696010392351"	"0.290521617258919"
"GSM5532950_cy5"	"0.0257989780467358"	"0.323744127486829"	"0.114802933828262"	"0.0792534459392084"	"0"	"0.456400514698965"
"GSM5532951_cy5"	"0.0866644036592056"	"0.305972018953597"	"0.132654039788303"	"0.0893655943823154"	"0"	"0.385343943216579"
"GSM5532952_cy5"	"0.0528218921223139"	"0.116621971174056"	"0.0626334156592542"	"0.164922248788866"	"0"	"0.603000472255509"
"GSM5532953_cy5"	"0.0639652093066543"	"0.194188459593124"	"0.0678795815242722"	"0.0915629733663472"	"0"	"0.582403776209602"
"GSM5532954_cy5"	"0.0117525992524817"	"0.423122726446465"	"0.16662482057038"	"0.137572588812934"	"0"	"0.260927264917739"
"GSM5532955_cy5"	"0.0920406238471448"	"0.281633252747863"	"0.00178885913346076"	"0.0560709706276667"	"0"	"0.568466293643865"
"GSM5532956_cy5"	"0.0295983401218925"	"0.205401568898206"	"0.0161810405593198"	"0.306674710364509"	"0"	"0.442144340056072"
"GSM5532957_cy5"	"0.061491592873786"	"0.314355948491312"	"0.0248811924078008"	"0.147344849946725"	"0"	"0.451926416280376"
"GSM5532958_cy5"	"0.0619096463302026"	"0.564753598452154"	"0.043676735721615"	"0.0954052956063955"	"0"	"0.234254723889632"
"GSM5532959_cy5"	"0.00452178057456353"	"0.330633712481545"	"0.00111946194390912"	"0.235993804401972"	"0"	"0.427731240598011"
"GSM5532960_cy5"	"0.024327921211268"	"0.169285545668519"	"0.0275875382922187"	"0.0767069023796473"	"0"	"0.702092092448347"
"GSM5532961_cy5"	"0.0599309354748176"	"0.211188894074524"	"0.0142081814907649"	"0.122782597152051"	"0"	"0.591889391807842"
"GSM5532962_cy5"	"0.0473701871532778"	"0.275977797707899"	"0.0472357161486314"	"0.178379495037389"	"0"	"0.451036803952804"
"GSM5532963_cy5"	"0.0681701331828631"	"0.135437013575377"	"0.0509859984019355"	"0.123561468708149"	"0"	"0.621845386131676"
"GSM5532964_cy5"	"0.0486663172666472"	"0.217544421731406"	"0.0538495246005863"	"0.166967333107168"	"0.020300415781171"	"0.492671987513021"
"GSM5532965_cy5"	"0.0753681053729519"	"0.171253513076786"	"0.0454736692154615"	"0.129646030136281"	"0"	"0.57825868219852"
"GSM5532966_cy5"	"0.0568625074849417"	"0.113882486624452"	"0.0781336342812734"	"0.130546120425549"	"0"	"0.620575251183784"
"GSM5532967_cy5"	"0.0426431342816449"	"0.237189422254529"	"0.0291173460548171"	"0.0919880745003482"	"0"	"0.599062022908661"
"GSM5532968_cy5"	"0.0785498546692189"	"0.246438106935506"	"0.0407977216467426"	"0.148017190630817"	"0"	"0.486197126117714"
"GSM5532969_cy5"	"0.0153848367281797"	"0.283473223959079"	"0.0324153655982297"	"0.137623163553023"	"0"	"0.531103410161489"
"GSM5532970_cy5"	"0.0566378701319807"	"0.29521166864215"	"0.011747365436183"	"0.135260096627442"	"0"	"0.501142999162244"
"GSM5532971_cy5"	"0.0349693995846614"	"0.329119385757809"	"0.0380746842853601"	"0.0842380163852064"	"0"	"0.513598513986963"
"GSM5532972_cy5"	"0.0696652400171839"	"0.211957436084305"	"0.0131332069256928"	"0.122656579054881"	"0"	"0.582587537917938"
"GSM5532973_cy5"	"0.0653034878756174"	"0.206219441661758"	"0"	"0.119064069112742"	"0.000704925714277936"	"0.608708075635605"
"GSM5532974_cy5"	"0.0234711743116066"	"0.119405647873464"	"0.0103605130257553"	"0.108662524646115"	"0"	"0.738100140143059"
"GSM5532975_cy5"	"0.0864760312091205"	"0.256651354568336"	"0.00498435913195373"	"0.134212405927866"	"0"	"0.517675849162724"
"GSM5532976_cy5"	"0.125993410862647"	"0.267056589422603"	"0.0261390164522925"	"0.106044231640351"	"0"	"0.474766751622107"
"GSM5532977_cy5"	"0.0210956846909294"	"0.361084593160108"	"0.0769133392873428"	"0.125661676563858"	"0"	"0.415244706297761"
"GSM5532978_cy5"	"0.0232632690446633"	"0.276286148744681"	"0.0715094814720122"	"0.128398903063586"	"0"	"0.500542197675058"
"GSM5532979_cy5"	"0.0226920831188885"	"0.310979551331595"	"0.139615668392851"	"0.0854066024155636"	"0"	"0.441306094741102"
"GSM5532980_cy5"	"0.102569580376021"	"0.125873786497669"	"0.0567343235150261"	"0.136320070083068"	"0"	"0.578502239528215"
"GSM5532981_cy5"	"0.0469035150465779"	"0.137566581994248"	"0.059499201012016"	"0.130606103889179"	"0"	"0.625424598057979"
"GSM5532982_cy5"	"0.031819815152085"	"0.224896906734265"	"0.0249638184580771"	"0.119216893325631"	"0"	"0.599102566329942"
"GSM5532983_cy5"	"0.0165876482405966"	"0.411990429160573"	"0.0823392714409009"	"0.0199381009487332"	"0"	"0.469144550209196"
"GSM5532984_cy5"	"0.119542010205609"	"0.242483043510228"	"0.0384840347787369"	"0.0573096507502998"	"0"	"0.542181260755126"
"GSM5532985_cy5"	"0.0601165707318445"	"0.0789664331900984"	"0.0592882075457864"	"0.233799000761269"	"0"	"0.567829787771001"
"GSM5532986_cy5"	"0.124540286606844"	"0.432071563984485"	"0.0223005653599056"	"0.0445344965989318"	"0"	"0.376553087449834"
"GSM5532987_cy5"	"0.099871970165738"	"0.292142581756885"	"0.0871979094216199"	"0.111965249040114"	"0"	"0.408822289615643"
"GSM5532988_cy5"	"0.00639109171212613"	"0.223691515673123"	"0.0587361985461192"	"0.0898948324882502"	"0"	"0.621286361580382"
"GSM5532989_cy5"	"0.0545742890017243"	"0.240476767040226"	"0.0556682716808462"	"0.231709479934434"	"0"	"0.41757119234277"
"GSM5532990_cy5"	"0.0855575400410305"	"0.179191913125008"	"0.0426405821648385"	"0.163429018184107"	"0"	"0.529180946485016"
"GSM5532991_cy5"	"0.0748428533422295"	"0.327279054454147"	"0.0552494047596261"	"0.164322491740481"	"0"	"0.378306195703517"
"GSM5532992_cy5"	"0.0734466517581912"	"0.478660196675473"	"0.0969450913901479"	"0.0282131641129215"	"0"	"0.322734896063267"
"GSM5532993_cy5"	"0.0127486077974859"	"0.166669814709769"	"0.11934526407137"	"0"	"0"	"0.701236313421375"
"GSM5532994_cy5"	"0.051409251608176"	"0.306086552072459"	"0.085822369021574"	"0.194668772217979"	"0.0176770538016896"	"0.344336001278122"
"GSM5532995_cy5"	"0.129105709090414"	"0.195785189965673"	"0.044153589486279"	"0.133581418543829"	"0"	"0.497374092913805"
"GSM5532996_cy5"	"0.099470697846481"	"0.201922059719802"	"0.0519518581643729"	"0.0352172996160937"	"0"	"0.61143808465325"
"GSM5532997_cy5"	"0.0640201734232545"	"0.265648236985139"	"0.06202938302961"	"0.0447779571791419"	"0"	"0.563524249382855"
"GSM5532998_cy5"	"0.0898937631856002"	"0.320373155569937"	"0.0721754345567256"	"0.0373525057676687"	"0"	"0.480205140920069"
"GSM5532999_cy5"	"0.0847015416013961"	"0.133159394093329"	"0.0319179658778889"	"0.150515832746225"	"0"	"0.599705265681162"
"GSM5533000_cy5"	"0.151060860545837"	"0.317532399748592"	"0.00803479916313836"	"0.152550212711514"	"0"	"0.370821727830919"
"GSM5533001_cy5"	"0.0973655784481695"	"0.301628344187483"	"0.0797983458302823"	"0.196582691170564"	"0"	"0.324625040363501"
"GSM5533002_cy5"	"0.0235752763256286"	"0.122043652567785"	"0.0470423251452633"	"0.167838393942998"	"0"	"0.639500352018325"
"GSM5533003_cy5"	"0.0837146944189908"	"0.383946000407156"	"0.0383553202330147"	"0.156491829169888"	"0.00110247386835089"	"0.3363896819026"
"GSM5533004_cy5"	"0.0671687349246699"	"0.387244271280078"	"0.0887814522567123"	"0.0989758891944916"	"0"	"0.357829652344048"
"GSM5533005_cy5"	"0.108310926155721"	"0.257060667214056"	"0.0480380721413223"	"0.0610250153190899"	"0"	"0.525565319169811"
"GSM5533006_cy5"	"0.140352513804654"	"0.221924986722581"	"0.0166030420010604"	"0.0305560366110376"	"0"	"0.590563420860667"
"GSM5533007_cy5"	"0.0376900275531199"	"0.251665446173232"	"0.11674966422012"	"0.064440444173001"	"0"	"0.529454417880527"
"GSM5533008_cy5"	"0.085680237124923"	"0.0906212707765553"	"0.0918700913653058"	"0.170155735664004"	"0"	"0.561672665069211"
"GSM5533009_cy5"	"0.0322243494942975"	"0.236971265327274"	"0.0695050572278073"	"0.129883596522702"	"0"	"0.531415731427919"
"GSM5533010_cy5"	"0.067793833140306"	"0.263434135189967"	"0.0336419219968346"	"0.115017495121302"	"0"	"0.52011261455159"
"GSM5533011_cy5"	"0.0657824644006669"	"0.18509113844115"	"0.0659429532219499"	"0.187982197941996"	"0"	"0.495201245994238"
"GSM5533012_cy5"	"0.0895515058340976"	"0.579143865326681"	"0.0589517438664576"	"0.0761956831098848"	"0"	"0.19615720186288"
"GSM5533013_cy5"	"0.119111294129396"	"0.129218680707409"	"0.021767048143474"	"0.156038439926626"	"0"	"0.573864537093095"
"GSM5533014_cy5"	"0.118200164352855"	"0.343912887438674"	"0"	"0.067523587165585"	"0"	"0.470363361042886"
"GSM5533015_cy5"	"0.0279822967925152"	"0.186441425075975"	"0.0388868758032985"	"0.124064298979026"	"0"	"0.622625103349186"
"GSM5533016_cy5"	"0.0907813173297166"	"0.462988215706448"	"0"	"0.0510084926036367"	"0"	"0.395221974360199"
"GSM5533017_cy5"	"0.0374749493570699"	"0.187233528442523"	"0.0868791997456428"	"0.000452795646609225"	"0"	"0.687959526808155"
"GSM5533018_cy5"	"0.0587113794690947"	"0.652284490708591"	"0"	"0.092576546338115"	"0"	"0.1964275834842"
"GSM5533019_cy5"	"0.0153864994679629"	"0.361018888220027"	"0.0261291993993866"	"0.0951226302774439"	"0"	"0.50234278263518"
"GSM5533020_cy5"	"0.0875260089049727"	"0.312093707216724"	"0.025971290563906"	"0.104276658237721"	"0"	"0.470132335076677"
"GSM5533021_cy5"	"0.114622862564452"	"0.161352419655463"	"0.0355147586578302"	"0.144601359520248"	"0"	"0.543908599602006"
"GSM5533022_cy5"	"0.0592522625521686"	"0.246524512600474"	"0.0422097173110019"	"0.161839653574259"	"0"	"0.490173853962096"
"GSM5533023_cy5"	"0.00257018057884558"	"0.194371748925111"	"0.0616736487993141"	"0.0764003189414661"	"0"	"0.664984102755263"
"GSM5533024_cy5"	"0.0447110233527722"	"0.424430082451474"	"0.0628706397050521"	"0.144508089896713"	"0"	"0.323480164593989"
"GSM5533025_cy5"	"0.0195194998643088"	"0.253040608137201"	"0.0850693846836559"	"0.101477166937838"	"0"	"0.540893340376996"
"GSM5533026_cy5"	"0.012756787799472"	"0.355240847159409"	"0.0614433864248702"	"0.189077008396323"	"0.0434083934260286"	"0.338073576793897"
"GSM5533027_cy5"	"0.0138234056209756"	"0.37857581155444"	"0.011765233491173"	"0.198290964894054"	"0"	"0.397544584439357"
"GSM5533028_cy5"	"0.0547439015066743"	"0.195889884306285"	"0.0601784694605743"	"0.0925384720303137"	"0"	"0.596649272696153"
"GSM5533029_cy5"	"0.0613704119450246"	"0.402333544162827"	"0.00964817075292989"	"0.132774032037793"	"0"	"0.393873841101425"
"GSM5533030_cy5"	"0.0320482388256675"	"0.347337812989377"	"0.00682686935464244"	"0.189138101395673"	"0"	"0.42464897743464"
"GSM5533031_cy5"	"0.0873499132000649"	"0.310869148275734"	"0.0350460243652979"	"0.186577145490371"	"0"	"0.380157768668532"
"GSM5533032_cy5"	"0.0213681209749535"	"0.303979515561909"	"0"	"0.126604359754922"	"0"	"0.548048003708215"
"GSM5533033_cy5"	"0.0828292185851247"	"0.436877663425087"	"0"	"0.095120954203945"	"0"	"0.385172163785843"
"GSM5533034_cy5"	"0.0284740992150872"	"0.56197650057464"	"0.00539675137730276"	"0.0676460805292891"	"0"	"0.336506568303681"
"GSM5533035_cy5"	"0.0876974624678656"	"0.167686314912569"	"0.0413529037810592"	"0.100199617041049"	"0"	"0.603063701797457"
"GSM5533036_cy5"	"0.0738155494293181"	"0.483395910158752"	"0.219809655225578"	"0.0988563370778766"	"0"	"0.124122548108476"
"GSM5533037_cy5"	"0.0197171973729334"	"0.362876398204599"	"0"	"0.0885606427556229"	"0"	"0.528845761666845"
"GSM5533038_cy5"	"0.0499988694931113"	"0.295197121031162"	"0.0474431358413467"	"0.155597108187022"	"0"	"0.451763765447358"
"GSM5533039_cy5"	"0.11356416199816"	"0.192574541204235"	"0.00815868954350837"	"0.124042334410961"	"0"	"0.561660272843137"
"GSM5533040_cy5"	"0.000428756744606267"	"0.245032139154336"	"0.0893354152308215"	"0.0947598661388066"	"0"	"0.57044382273143"
"GSM5533041_cy5"	"0.0214736548935665"	"0.385097941780968"	"0.0187719950205501"	"0.0481134260557262"	"0"	"0.526542982249189"
"GSM5533042_cy5"	"0.0534578393294105"	"0.53890485784964"	"0"	"0.0379079534383119"	"0.065985800238586"	"0.30374354914405"
"GSM5533043_cy5"	"0.0442918410978254"	"0.43692054941577"	"0"	"0.0985235995604574"	"0"	"0.420264009925947"
"GSM5533044_cy5"	"0.0456341518241544"	"0.371310550704141"	"0"	"0.0875171549052675"	"0"	"0.495538142566436"
"GSM5533045_cy5"	"0.108547700951944"	"0.340815953780024"	"0"	"0.127793729528042"	"0"	"0.422842615739991"
"GSM5533046_cy5"	"0.0396213009667095"	"0.765069450162032"	"0.0182661877177899"	"0.0785061596915361"	"0"	"0.098536901461933"
"GSM5533047_cy5"	"0.0650340016495967"	"0.352718708453731"	"0.246390840352937"	"0.0518036028312388"	"0"	"0.284052846712497"
"GSM5533048_cy5"	"0.056400086654705"	"0.577367871141844"	"0.00150434387001321"	"0.122231314983853"	"0"	"0.242496383349585"
"GSM5533049_cy5"	"0.0209607596750254"	"0.501893214283889"	"0.00963361837728881"	"0.113867342045807"	"0"	"0.35364506561799"
"GSM5533050_cy5"	"0.065639143174151"	"0.43207866380263"	"0"	"0.108019962166283"	"0"	"0.394262230856937"
"GSM5533051_cy5"	"0.131792025638979"	"0.284190513330833"	"0.0593942312175511"	"0.111479699083904"	"0"	"0.413143530728732"
"GSM5533052_cy5"	"0.0242927683811115"	"0.201126110950007"	"0.0779014408044713"	"0.125054751559552"	"0"	"0.571624928304858"
"GSM5533053_cy5"	"0.015305758403951"	"0.193622324047603"	"0.115605594050412"	"0.117145634515176"	"0"	"0.558320688982858"
"GSM5533054_cy5"	"0.0170729598292363"	"0.396106310973936"	"0.048292821937699"	"0.170764604302443"	"0"	"0.367763302956686"
"GSM5533055_cy5"	"0.0163105711204022"	"0.542332627499584"	"0.109919970522165"	"0.0537345656633579"	"0.0364419509247924"	"0.241260314269698"
"GSM5533056_cy5"	"0.0208316536878548"	"0.37893168528732"	"0"	"0.139480508650955"	"0"	"0.46075615237387"
"GSM5533057_cy5"	"0.0565468356630632"	"0.377043692072361"	"0.0463107302273391"	"0.0254924377154421"	"0"	"0.494606304321794"
"GSM5533058_cy5"	"0.0370101422099265"	"0.148472025124544"	"0.0111288905740474"	"0.516464786997594"	"0"	"0.286924155093889"
"GSM5533059_cy5"	"0.0541158157712278"	"0.325046021789478"	"0.019006449924094"	"0.122916163981551"	"0"	"0.478915548533649"
"GSM5533060_cy5"	"0.0711560553506787"	"0.204678867379683"	"0.032970122518572"	"0.116285775705811"	"0"	"0.574909179045255"
"GSM5533061_cy5"	"0.0417288591363403"	"0.371209151233155"	"0.0170135992591811"	"0.157293931708134"	"0"	"0.41275445866319"
"GSM5533062_cy5"	"0.0808023717879626"	"0.20544136844822"	"0.00736962378524473"	"0.180456339729929"	"0"	"0.525930296248644"
"GSM5533063_cy5"	"0.0241204034788112"	"0.404101720722561"	"0.0676434770204676"	"0"	"0"	"0.504134398778161"
"GSM5533064_cy5"	"0.096053650022443"	"0.176804721606591"	"0.042579809127884"	"0.228197070943342"	"0"	"0.45636474829974"
"GSM5533065_cy5"	"0.0878614966650512"	"0.192081174165907"	"0.0153253154132009"	"0.0943402599512113"	"0"	"0.61039175380463"
"GSM5533066_cy5"	"0.059854952029506"	"0.179950096089059"	"0.027528077920297"	"0.404858513930389"	"0"	"0.327808360030749"
"GSM5533067_cy5"	"0.102284067448875"	"0.416405362460026"	"0.0524698992070882"	"0.160831179396374"	"0"	"0.268009491487636"
"GSM5533068_cy5"	"0.0683062908632163"	"0.168991253737623"	"0.0378010643326965"	"0.132862947362016"	"0"	"0.592038443704449"
"GSM5533069_cy5"	"0.0209395053696094"	"0.233907151175896"	"0.0856915950524943"	"0.144489090213833"	"0"	"0.514972658188168"
"GSM5533070_cy5"	"0.0379933465375659"	"0.325680005845643"	"0.127084785328642"	"0.124236159655719"	"0"	"0.38500570263243"
"GSM5533071_cy5"	"0.0862226992623406"	"0.290687339081423"	"0"	"0.154814169342763"	"0"	"0.468275792313473"
"GSM5533072_cy5"	"0.146944433917308"	"0.274299221655104"	"0.0294073498837959"	"0.14854333616062"	"0"	"0.400805658383173"
"GSM5533073_cy5"	"0.0745724727781503"	"0.409190557310315"	"0.0161469188405312"	"0.115573906941748"	"0"	"0.384516144129255"
"GSM5533074_cy5"	"0.0558677623648414"	"0.334667471086516"	"0.0221399764343938"	"0.0547964809680803"	"0"	"0.532528309146168"
"GSM5533075_cy5"	"0.0610999068737431"	"0.259246530557217"	"0.0210603438242614"	"0.117712362617627"	"0"	"0.540880856127151"
"GSM5533076_cy5"	"0.0907503858571295"	"0.173267935705384"	"0.0532583755321443"	"0.190374782716951"	"0"	"0.492348520188392"
"GSM5533077_cy5"	"0.06014070493259"	"0.217676793298201"	"0.0891547289435781"	"0.264467302428843"	"0.00201833404822871"	"0.366542136348559"
"GSM5533078_cy5"	"0.0397241127039411"	"0.314323441154907"	"0.058815345818358"	"0.157178842762682"	"0"	"0.429958257560112"
"GSM5533079_cy5"	"0.0809282804558863"	"0.355767360784628"	"0.0861715220883657"	"0.075727641291633"	"0"	"0.401405195379488"
"GSM5533080_cy5"	"0.0636822611398008"	"0.161734952306493"	"0.0448997966098474"	"0.1260734397297"	"0"	"0.603609550214159"
"GSM5533081_cy5"	"0.110705687922325"	"0.229131206283463"	"0"	"0.113670155597616"	"0"	"0.546492950196596"
"GSM5533082_cy5"	"0.0485171929130689"	"0.273185193203109"	"0.0540108307449384"	"0.0158833174635838"	"0"	"0.6084034656753"
"GSM5533083_cy5"	"0.116935634321734"	"0.281073210208894"	"0.00710738633523924"	"0.111582679853137"	"0"	"0.483301089280996"
"GSM5533084_cy5"	"0.0606113649277389"	"0.18313032810596"	"0.032494706382746"	"0.255410443349806"	"0.00548624901450937"	"0.46286690821924"
"GSM5533085_cy5"	"0.0436867660157374"	"0.275635024363429"	"0.0306388782749311"	"0.161307481997019"	"0"	"0.488731849348884"
"GSM5533086_cy5"	"0.0712261808479264"	"0.232347005992116"	"0.0072914193706777"	"0.0707951978591103"	"0"	"0.618340195930169"
"GSM5533087_cy5"	"0.048045702450969"	"0.281995555300697"	"0.00984726717992866"	"0.138143697255926"	"0"	"0.521967777812479"
"GSM5533088_cy5"	"0.0437326956396174"	"0.280371773198763"	"0.102285385725146"	"0.128950711498355"	"0"	"0.444659433938118"
"GSM5533089_cy5"	"0.0421816105570733"	"0.233689820938879"	"0.0834743448312132"	"0.066886835811734"	"0"	"0.5737673878611"
"GSM5533090_cy5"	"0.0105384130592376"	"0.098688011993918"	"0.0674240934968987"	"0.175102577320726"	"0"	"0.648246904129219"
"GSM5533091_cy5"	"0.0647955291013048"	"0.167220430542971"	"0.0464317390855844"	"0.131278308337843"	"0"	"0.590273992932297"
"GSM5533092_cy5"	"0.0215329729798755"	"0.338281816243847"	"0.116306120520636"	"0.122179981180317"	"0"	"0.401699109075325"
"GSM5533093_cy5"	"0.0925312222156312"	"0.185572303182909"	"0.0276052663848408"	"0.121029827085568"	"0"	"0.573261381131051"
"GSM5533094_cy5"	"0.083619919652662"	"0.199563919270145"	"0.0496525699294779"	"0.176506619499975"	"0"	"0.49065697164774"
"GSM5533095_cy5"	"0.111205811049562"	"0.329413522053247"	"0"	"0.0754320540435109"	"0"	"0.48394861285368"
"GSM5533096_cy5"	"0.109496073424888"	"0.194180244674981"	"0.0174466804411624"	"0.0634888923182572"	"0"	"0.615388109140711"
"GSM5533097_cy5"	"0.108983741860776"	"0.210589443713392"	"0.0519104534549308"	"0.163537721146621"	"0"	"0.46497863982428"
"GSM5533098_cy5"	"0.161039502341396"	"0.233637484028928"	"0.0145917986523841"	"0.0760141770517324"	"0"	"0.514717037925559"
"GSM5533099_cy5"	"0.0652420766000965"	"0.195043016618712"	"0.00515583242298415"	"0.124309275266534"	"0"	"0.610249799091673"
"GSM5533100_cy5"	"0.0960553340769863"	"0.260845205370249"	"0.0181189692320343"	"0.163680605204826"	"0"	"0.461299886115905"
"GSM5533101_cy5"	"0.0794500951616458"	"0.135112907196043"	"0.0305965421648907"	"0.130771024847139"	"0"	"0.624069430630281"
"GSM5533102_cy5"	"0.0562855603287239"	"0.298208644562669"	"0.0359186884131165"	"0.20670295557343"	"0"	"0.40288415112206"
"GSM5533103_cy5"	"0.0539342879018795"	"0.383770243376794"	"0"	"0.100323371882688"	"0"	"0.461972096838638"
"GSM5533104_cy5"	"0.0674008195908126"	"0.170986477936393"	"0.0288546763119013"	"0.138238423348948"	"0"	"0.594519602811945"
"GSM5533105_cy5"	"0.0381034983941156"	"0.345936029312145"	"0.0417972903918905"	"0.0425395921570207"	"0"	"0.531623589744827"
"GSM5533106_cy5"	"0"	"0.172342649815667"	"0.0713148291793061"	"0.182251105453392"	"0"	"0.574091415551635"
"GSM5533107_cy5"	"0.0874590957295789"	"0.307961724764588"	"0.0131724900458845"	"0"	"0"	"0.591406689459948"
"GSM5533108_cy5"	"0.0695944870291345"	"0.187153874500332"	"0.00299960418723887"	"0.0521997730970272"	"0"	"0.688052261186268"
"GSM5533109_cy5"	"0.0728407915072462"	"0.381630349583542"	"0.0755809852324016"	"0.0741729526820648"	"0"	"0.395774920994745"
"GSM5533110_cy5"	"0.0799543398334707"	"0.306331252090353"	"0.0213600328237317"	"0"	"0"	"0.592354375252444"
"GSM5533111_cy5"	"0.0813067796594963"	"0.255499725558169"	"0.00866242323632915"	"0"	"0"	"0.654531071546006"
"GSM5533112_cy5"	"0.0460084422040934"	"0.279501306997633"	"0"	"0.0464564361572787"	"0"	"0.628033814640994"
"GSM5533113_cy5"	"0.0631094606088496"	"0.193289802038876"	"0"	"0.120618711419863"	"0"	"0.622982025932412"
"GSM5533114_cy5"	"0.0826566798085886"	"0.255463697896774"	"0.0056493927548091"	"0.0868815873398437"	"0"	"0.569348642199985"
"GSM5533115_cy5"	"0.0852349132025274"	"0.335348896862788"	"0"	"0.000537965343860481"	"0"	"0.578878224590823"
"GSM5533116_cy5"	"0.0565888250885646"	"0.335523514260119"	"0.0359231808357325"	"0.0325056815700893"	"0"	"0.539458798245494"
"GSM5533117_cy5"	"0.0889202003086418"	"0.373584755587881"	"0.0460021809449892"	"0.0284979287474621"	"0"	"0.462994934411026"
"GSM5533118_cy5"	"0.0660630141701652"	"0.179559401439536"	"0"	"0.12811495515921"	"0"	"0.626262629231088"
"GSM5533119_cy5"	"0.0925584723287433"	"0.23326877363188"	"0.030961371785969"	"0.0768082516911711"	"0"	"0.566403130562236"
"GSM5533120_cy5"	"0.136085812425842"	"0.259939104935892"	"0.00530943292270156"	"0.0950323813513229"	"0"	"0.503633268364241"
"GSM5533121_cy5"	"0.0914399250972534"	"0.424245373346639"	"0.0879366749233142"	"0.0792017445375012"	"0"	"0.317176282095292"
"GSM5533122_cy5"	"0.0871334629493181"	"0.496870589408223"	"0"	"0.0183491583753002"	"0"	"0.397646789267159"
"GSM5533123_cy5"	"0.175053215850413"	"0.378625867650845"	"0.0251199805864395"	"0"	"0"	"0.421200935912303"
"GSM5533124_cy5"	"0.0841175445116321"	"0.361613605468948"	"0"	"0.0300860360497815"	"0"	"0.524182813969638"
"GSM5533125_cy5"	"0.100257600090566"	"0.423381117213684"	"0.0889345396973152"	"0.0346232459482189"	"0"	"0.352803497050216"
"GSM5533126_cy5"	"0.0829151562630873"	"0.171906508924151"	"0.026386082759568"	"0.0358755170659165"	"0"	"0.682916734987277"
"GSM5533127_cy5"	"0.0884785497520875"	"0.277168345801316"	"0"	"0.0490594186108276"	"0"	"0.585293685835769"
"GSM5533128_cy5"	"0.125336977827832"	"0.250505113345489"	"0.00573846048493261"	"0.0703631801187577"	"0"	"0.548056268222989"
"GSM5533129_cy5"	"0.00117237216061659"	"0.379810177701023"	"0.0636359282970956"	"0.0799315884790134"	"0"	"0.475449933362252"
