Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM909737	0	0.00776990058074423	0.00657765120703471	0	0.0227327405136513	0.0457557621307717	0.054177068860349	0	0	0.0712414611248706	0	0.233973913447862	0.0164913576441602	0.541280144490557	9999	0.758913299788068	0.652542512534086
GSM909738	0	0.0184836647248826	0.00696515730788804	0	0.0241979415243075	0.0832574581753702	0.0400441536448672	0	0	0.066189874332191	0	0.219406374070304	0.0721190335540596	0.46933634266613	9999	0.706580074115999	0.707845905854986
GSM909739	0.00759773382822403	0.0069019641647419	0.00806365216650963	0	0.0272695970760758	0.0538044051924485	0.0142102215154313	0	0	0.0350420802079721	0	0.237930421932452	0	0.609179923916145	9999	0.767499379744449	0.649306676000647
GSM909740	0.019400781069214	0	0.00705369074117276	0.00829677270965693	0.0680068854615032	0	0.0162458530801079	0	0	0.0759223631125356	0	0.20916385042356	0	0.595909803402249	9999	0.741979764773796	0.67841511355683
GSM909741	0	0.0120514109431071	0.0199636279337877	0.000139135336273561	0.0716839458531638	0	0.027037538775817	0	0	0.0826207991603144	0	0.199395353828388	0	0.587108188169148	9999	0.73032797815554	0.69022129606254
GSM909742	0.0444394217931903	0	0.0139750316704427	0.000881938779216519	0.139734047883927	0.150797757556095	0.0468921126177296	0	0	0.0889473821239202	0	0.0478161657379127	0.0969980934200095	0.369518048417557	9999	0.762966855543342	0.669326356859089
GSM909743	0.0883948731344102	0	0.0146447173736086	0.0324866072095999	0.273888034487604	0.105863400009365	0.0277180815934764	0	0	0.0793087942958872	0	0.0535139395182837	0.121052532007088	0.203129020370677	9999	0.641657162940219	0.777060721968344
GSM909744	0.0279662997965915	0	0.0161926683281802	0	0.0609903892233456	0.188551373144071	0.0744469964043657	0	0	0.1276113415047	0	0	0.0338111199617574	0.470429811636988	9999	0.74765153005524	0.670863317674021
GSM909745	0.00878256104019027	0.018999277083674	0.00520797933353257	0	0.0186972571161533	0	0.000657636274447514	0	0.000912819240848121	0.0536030167428472	0	0.364349682004319	0.0230910060929751	0.505698765071012	9999	0.734919817201001	0.683705224877478
GSM909746	0.00925269030566602	0	0.0386706660401571	0	0.0261329389086229	0.00244255405887185	0.00454298457874682	0	0.00352426843884632	0.0732483203366082	0	0.286161572197986	0.0277998022193305	0.528224202915164	9999	0.734661697005006	0.682482792949819
GSM909747	0.0223131311526299	0	0.0296450270850647	0.0102406749415245	0.0217758569546645	0	0.0117972658556392	0	0.0325217038814269	0.0786805602445089	0	0.239699739795465	0.0359104809116538	0.517415559177422	9999	0.74147284375299	0.672432284921087
GSM909748	0	0	0.0126639854080554	0	0.0140022914600514	0	0.00997945976440059	0	0	0.0519424195649562	0	0.410492833734787	0	0.500919010067749	9999	0.771215133836117	0.639831073757746
GSM909749	0.0282363649064396	0	0.0160254445371257	0	0.131518414221287	0.0126033380851031	0.038673782997094	0	0	0.059765666820731	0	0.232960456696242	0	0.480216531735977	9999	0.669608289732002	0.744638919914552
GSM909750	0.00882264396622771	0	0.0179774428918555	0.0280990130460147	0.0528674626478228	0.112709985904773	0.0643981978608808	0	0	0.0940066996764767	0	0.250109585858755	0.031279046728173	0.339729921419021	9999	0.634836371580809	0.772723586454559
GSM909751	0	0.00297704194977264	0.0193602990891685	0.016414639991377	0.0156307348444072	0.0969561023352566	0.0292554916284683	0	0	0.103726288635239	0	0.182660523231246	0.00440669370488514	0.528612184590179	9999	0.691851026396151	0.725468283215412
GSM909752	0.0128473162496182	0	0	0	0.0511959569254253	0	0	0	0	0.0939750121686043	0	0.241987973202735	0	0.599993741453617	9999	0.819688940989571	0.576101281769764
GSM909753	0.011101933046821	0	0.00339256181401821	0.024569625384302	0	0.0353010194753292	0.00769853159218896	0	0	0.0766398918074896	0	0.301056200911636	0	0.540240235968215	9999	0.806851202768846	0.591993600163153
GSM909754	0	0.0540901208288186	0.0177108284550726	0.000174108842244002	0.0150261165799912	0.0102903165361948	0.00193688224015392	0	0.00726712617190175	0.0966367111233984	0	0.234167139257268	0	0.562700649964957	9999	0.761813745323031	0.651094211519838
GSM909755	0	0	0.010427776993181	0	0	0	0.00417928547364263	0	0.00481186821406155	0.0621602168449095	0	0.371312030186912	0.00384214435825258	0.543266677929041	9999	0.794370876748244	0.611690353838445
GSM909756	0	0.0108961324862816	0.00502297050319737	0	0.0345629756386239	0.0616843503443563	0.0336834540150921	0	0	0.0383661440915384	0	0.272950309249349	0	0.542833663671561	9999	0.775272627557162	0.632929442977834
GSM909757	0	0.0553976175602708	0.0334707621655323	0	0.0311676670049565	0.0687521340952715	0.016837359636762	0	0	0.0345932537780714	0	0.123713591677215	0	0.636067614081921	9999	0.770308015928089	0.643616436149882
GSM909758	0.00170379221238565	0.00533951485548745	0.0050225839278141	0	0	0.189618616391768	0.0634932286517979	0	0	0.107992192432401	0	0.13783192560464	0.00126187164422343	0.487736274279482	9999	0.788624398611689	0.621697691609507
GSM909759	0	0.000999417403791946	0.0113457323097177	0	0.0683426513749399	0.0406796979310024	0.0368332698177167	0	0	0.135436008734287	0	0.171803763906585	0.152615019366719	0.38194443915524	9999	0.440638137759014	0.9194100812578
GSM909760	0	0.0529955692779464	0.0493187231492218	0.0180139215043437	0.0245413608804052	0	0.0279395614364387	0	0.0294725481959609	0.0863915482234661	0	0.274720700979705	0	0.436606066352512	9999	0.693620092174056	0.720330970098447
GSM909761	0	0.0245746430618526	0.0066688121362361	0	0.0105036516279266	0.101818559035866	0.0594228669355327	0	0	0.0739097678395659	0	0.0328997282175798	0	0.69020197114544	9999	0.824886769330978	0.570329769518861
GSM909762	0	0.0217373148739978	0.0122560171493847	0	0.0301422103827111	0	0.0146504349183008	0	0	0.0462443534032508	0	0.25158952536383	0	0.623380143908525	9999	0.776143198730403	0.641350317442151
GSM909763	0.0254490448849818	0	0.00599516048752037	0.0102304861787228	0.0232962861088799	0.137904212680494	0.0307725460421234	0	0	0.050252065764512	0	0.233818337485119	0.00568346134630564	0.476598399021341	9999	0.756020442716356	0.655711696225856
GSM909764	0.0282425565714334	0	0.021362439924757	0.0194162272354597	0.0751494854174049	0	0.0359992005867733	0	0	0.0879422306433691	0	0.236750520327414	0	0.495137339293388	9999	0.689603861230269	0.726237795085661
GSM909765	0.00519341772380706	0.00420238221029966	0.00134776509849043	0	0.012713880942297	0.0304648707993235	0.0107826217252624	0	0	0.0729173063445275	0	0.310577233615655	0.00130812035166309	0.550492401188674	9999	0.60284853173966	0.831316520984976
GSM909766	0	0.0169499318083105	0.0395802334950021	0.00545795816333813	0.0158737989318576	0.0622534037282527	0.0790048772585588	0	0	0.178045942773658	0	0.0347158379128587	0.0551480854320646	0.512969930496099	9999	0.508134075485246	0.88396079800482
GSM909767	0	0.0130031667933118	0.0136042688662319	0.0125913700771433	0.0193277067557229	0	0.00191750434895812	0	0.0241364179384339	0.084355191249993	0	0.244792119965817	0.0458014770370045	0.540470776967384	9999	0.730785148591004	0.687239991680829
GSM909768	0	0.0125474583419131	0	0	0.0649479982254585	0	0.0284278353850409	0	0	0.0980738666021074	0	0.17796179577869	0	0.618041045666791	9999	0.726981813971289	0.698910775856421
GSM909769	0	0.0287536932914036	0.0261021972308893	0	0.0469302252806763	0.0361956376634584	0.0523608003644062	0	0	0.0584028995053292	0	0.118011396570034	0	0.633243150093803	9999	0.772864991144965	0.639397362523759
GSM909770	9.84296268779694e-05	0.00484657129474048	0.0162040198218374	0.00975320421695904	0.0186160637496151	0.0634491754565416	0.0326570161784133	0	0	0.0674082861869914	0	0.145554576719963	0.0308918876153641	0.610520769132697	9999	0.709511180233187	0.716128789048931
